ОСЦ;Площадка;ФИО;Операции;Индекс;Вид_операций;Сектор_произ;Норматив, шт;ШК;Кол-во операций;Время по ШР;Выработка, %;Доля ручных операций в выработке, %;Дата;
ОСЦ Самара;Самара;32e403f2-95db-497a-ab65-090ac45c9917;Принято в СОЗ из СЛ LZ ЦАРС по запросам(с сортировкой);RR 0099 000 00 01;Автоматические;СИД;2108,326826;-;2;-;0,09;0,0;12.03.2026;32e403f2-95db-497a-ab65-090ac45c9917
ОСЦ Самара;Самара;32e403f2-95db-497a-ab65-090ac45c9917;Проект_Перерегистрация в АС ЦАРС документов исторического фонда ДВА;CP 0148 000 00 01;Автоматические;Проекты;349,3172436;-;15;-;4,29;0,0;12.03.2026;32e403f2-95db-497a-ab65-090ac45c9917
ОСЦ Самара;Самара;32e403f2-95db-497a-ab65-090ac45c9917;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО общим томом);SS 0097 000 00 01;Автоматические;СИД;540;-;16;-;2,96;0,0;12.03.2026;32e403f2-95db-497a-ab65-090ac45c9917
ОСЦ Самара;Самара;32e403f2-95db-497a-ab65-090ac45c9917;Сканирование общим томом;SC 000 000 00 01;Автоматические;СИД;5351,351351;-;63;-;1,18;0,0;12.03.2026;32e403f2-95db-497a-ab65-090ac45c9917
ОСЦ Самара;Самара;32e403f2-95db-497a-ab65-090ac45c9917;Формирование заданий при «Ручном подборе»,заполнение Журналов:учета коробов ОСГ,выдачи оригиналов документов,учета по заявкам в АС ЦАРС(ответы клиентам),по КОД ЮЛ;SZ 026 000 00 01;Ручные;СИД;990;-;85;-;8,59;100,0;12.03.2026;32e403f2-95db-497a-ab65-090ac45c9917
ОСЦ Самара;Самара;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d;Поиск документа(все виды документов)в АК по заявке в АС ЦАРC,в том числе сшивы ДД;SZ 060 000 00 01;Ручные;СИД;123,75;-;27;8:15:00;21,82;100,0;12.03.2026;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d
ОСЦ Самара;Самара;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО общим томом);SS 0097 000 00 01;Автоматические;СИД;540;-;82;-;15,19;0,0;12.03.2026;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d
ОСЦ Самара;Самара;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО скелетон);SS 0098 000 00 01;Автоматические;СИД;371,25;-;116;-;31,25;0,0;12.03.2026;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d
ОСЦ Самара;Самара;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d;Сканирование общим томом;SC 000 000 00 01;Автоматические;СИД;5351,351351;-;310;-;5,79;0,0;12.03.2026;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d
ОСЦ Самара;Самара;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d;Сканирование скелетон;SC 000 000 00 02;Автоматические;СИД;3186,695279;-;862;-;27,05;0,0;12.03.2026;9dcfd9b1-ba80-4a31-b4ec-dc94c882072d
ОСЦ Самара;Самара;abefc5f3-de31-4d2d-a4ff-0afefd3c28cf;Подбор документов завершенного делопроизводства без ШК на уничтожение по акту (ОСГ);PD 009 000 03 00;Автоматические;СЛиУД;725,700044;-;1 201;8:15:00;165,50;0,0;12.03.2026;abefc5f3-de31-4d2d-a4ff-0afefd3c28cf
ОСЦ Самара;Самара;43867e87-6f4e-4817-b839-535fd682b42b;Подбор документов завершенного делопроизводства без ШК на уничтожение по акту (ОСГ);PD 009 000 03 00;Автоматические;СЛиУД;725,700044;-;1 152;8:15:00;158,74;0,0;12.03.2026;43867e87-6f4e-4817-b839-535fd682b42b
ОСЦ Самара;Самара;43867e87-6f4e-4817-b839-535fd682b42b;Регистрация БП 239 (VSP/Опись);RG 0001 239 02 02;Автоматические;СКД;1176,5638;ВСП;10;-;0,85;0,0;12.03.2026;43867e87-6f4e-4817-b839-535fd682b42b
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;7;-;0,75;0,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;9;-;1,30;0,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;5394,11551;-;1;-;0,02;0,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Документ/Опись/Сшив присутствовал внутри короба при проведении контроля полноты короба;BF 0038 000 00 01;Автоматические;СЛиУД;0;-;1 145;-;0,00;-;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Доукомплектование документа в архивный/файловый короб;CP 0030 000 00 01;Автоматические;СЛиУД;3828,306265;-;631;-;16,48;0,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Опись присутствовал внутри короба при проведении контроля полноты короба;BF 101 000 00 14;Ручные;СЛиУД;9281,25;-;1 245;-;13,41;100,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;"П1308_Сопровождение наемного персонала/перемещение коробов/паллет // Обеспечение пропускного режима в минутах (""Передача и хранение архивных документов"")";SL 115 000 00 00;Ручные;СЛиУД;495;-;90;-;18,18;100,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (АЛЦ);PD 001 000 01 00;Автоматические;СЛиУД;471,1369152;-;5;-;1,06;0,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Подбор по запросам продуктовых однолистных документов по ШК GUID (АЛЦ);PD 002 000 01 00;Автоматические;СЛиУД;212,6852044;-;1;-;0,47;0,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Поиск единиц хранения без размещения на хранение   или с неправильным статусом(исправление программных и человеческих ошибок на основании мониторинга отчетов);SL 027 000 00 00;Ручные;СЛиУД;495;-;180;8:15:00;36,36;100,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;Прием/отправка/сопровождение машин(уничтожение,НПФ)/перемещение сотрудника между площадками,в минутах;SL 080 000 00 00;Ручные;СЛиУД;495;-;90;-;18,18;100,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;172b544e-cde1-49e7-a7da-95486a92e3d2;ФК На доукомплектовании АК;CP 0065 000 00 01;Автоматические;СЛиУД;2121,428571;-;6;-;0,28;0,0;12.03.2026;172b544e-cde1-49e7-a7da-95486a92e3d2
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Закрытие заявки-ЦАРС;SZ 172 000 00 00;Ручные;СИД;679,2142155;-;61;-;8,98;100,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Изъятие документа из описи при выдаче оригиналов АС ЦАРС;BX 0089 000 00 01;Автоматические;СИД;234,3324681;-;3;-;1,28;0,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Операции по выдаче оригиналов документов (ШК)заказчику-ЦАРС;IZ 004 000 00 00;Автоматические;СИД;258,2608696;-;21;-;8,13;0,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Отправлено в СЛ из СОЗ ZL ЦАРС;SZ 175 000 00 00;Ручные;СИД;6324,531516;-;61;-;0,96;100,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Передача документов в ООДБН ОЦ/курьерской службе для пересылки заказчику;SZ 056 000 00 00;Ручные;СИД;148,5;-;1;-;0,67;100,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Подготовка ТЕ для отправки заказчику(оформление сопроводительных документов,упаковка в конверт),в том числе вызов курьера;SZ 039 000 00 00;Ручные;СИД;247,5;-;1;-;0,40;100,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Поиск документа(все виды документов)в АК по заявке в АС ЦАРC,в том числе сшивы ДД;SZ 060 000 00 01;Ручные;СИД;123,75;-;57;8:15:00;46,06;100,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Поиск наличия документа в досье(при запросе на документ)-АС ЦАРС(кроме КОД ЮЛ);SZ 073 000 00 01;Ручные;СИД;990;-;257;-;25,96;100,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО общим томом);SS 0097 000 00 01;Автоматические;СИД;540;-;22;-;4,07;0,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;be492205-088d-49c2-a76a-3a2e56f250b9;Сканирование общим томом;SC 000 000 00 01;Автоматические;СИД;5351,351351;-;273;-;5,10;0,0;12.03.2026;be492205-088d-49c2-a76a-3a2e56f250b9
ОСЦ Самара;Самара;2d540062-856a-4cb7-b66c-fd1cbce077d5;Доукомплектование документа в архивный/файловый короб;CP 0030 000 00 01;Автоматические;СЛиУД;3828,306265;-;1;8:15:00;0,03;0,0;12.03.2026;2d540062-856a-4cb7-b66c-fd1cbce077d5
ОСЦ Самара;Самара;2d540062-856a-4cb7-b66c-fd1cbce077d5;Подбор продуктовых документов на уничтожение по актам по КБП: 02 (АЛЦ);PD 004 000 01 00;Автоматические;СЛиУД;712,2302158;-;838;-;117,66;0,0;12.03.2026;2d540062-856a-4cb7-b66c-fd1cbce077d5
ОСЦ Самара;Самара;e29acd78-e199-4b1d-8f5d-6054494f0e15;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;28;-;3,02;0,0;12.03.2026;e29acd78-e199-4b1d-8f5d-6054494f0e15
ОСЦ Самара;Самара;e29acd78-e199-4b1d-8f5d-6054494f0e15;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;29;-;4,20;0,0;12.03.2026;e29acd78-e199-4b1d-8f5d-6054494f0e15
ОСЦ Самара;Самара;e29acd78-e199-4b1d-8f5d-6054494f0e15;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;5394,11551;-;26;-;0,48;0,0;12.03.2026;e29acd78-e199-4b1d-8f5d-6054494f0e15
ОСЦ Самара;Самара;e29acd78-e199-4b1d-8f5d-6054494f0e15;Доукомплектование документа ЗД в архивный/файловый короб;CP 0030 000 00 03;Автоматические;СЛиУД;3416,149068;-;1;-;0,03;0,0;12.03.2026;e29acd78-e199-4b1d-8f5d-6054494f0e15
ОСЦ Самара;Самара;e29acd78-e199-4b1d-8f5d-6054494f0e15;Подбор Сшивов на уничтожение по актам (ОСГ);PD 003 000 03 00;Автоматические;СЛиУД;0;-;26;-;0,00;-;12.03.2026;e29acd78-e199-4b1d-8f5d-6054494f0e15
ОСЦ Самара;Самара;e29acd78-e199-4b1d-8f5d-6054494f0e15;Поиск документа(все виды документов)в АК по заявке в АС ЦАРC,в том числе сшивы ДД;SZ 060 000 00 01;Ручные;СИД;123,75;-;36;8:15:00;29,09;100,0;12.03.2026;e29acd78-e199-4b1d-8f5d-6054494f0e15
ОСЦ Самара;Самара;e29acd78-e199-4b1d-8f5d-6054494f0e15;Проект_Перерегистрация в АС ЦАРС документов исторического фонда ДВА;CP 0148 000 00 01;Автоматические;Проекты;349,3172436;-;210;-;60,12;0,0;12.03.2026;e29acd78-e199-4b1d-8f5d-6054494f0e15
ОСЦ Самара;Самара;e22cfd27-a822-4717-a8fd-dd485e3873a0;Подбор продуктовых документов на уничтожение по актам по КБП: 02 (АЛЦ);PD 004 000 01 00;Автоматические;СЛиУД;712,2302158;-;855;8:15:00;120,05;0,0;12.03.2026;e22cfd27-a822-4717-a8fd-dd485e3873a0
ОСЦ Самара;Самара;61453ede-36c6-4508-b1e9-5299780ad179;Подбор продуктовых документов на уничтожение по актам по КБП: 02 (АЛЦ);PD 004 000 01 00;Автоматические;СЛиУД;712,2302158;-;836;8:15:00;117,38;0,0;12.03.2026;61453ede-36c6-4508-b1e9-5299780ad179
ОСЦ Самара;Самара;0016f424-4bab-45e0-882b-31ee16a250c5;ДВА_Передача документов для организации их физического уничтожения;SR 218 000 00 00;Ручные;СКД;1,03125;-;1;-;96,97;100,0;12.03.2026;0016f424-4bab-45e0-882b-31ee16a250c5
ОСЦ Самара;Самара;0016f424-4bab-45e0-882b-31ee16a250c5;"П1310_Сопровождение наемного персонала/перемещение коробов/паллет // Обеспечение пропускного режима в минутах (""Уничтожение архивных документов"")";SL 116 000 00 00;Ручные;СЛиУД;495;-;15;8:15:00;3,03;100,0;12.03.2026;0016f424-4bab-45e0-882b-31ee16a250c5
ОСЦ Самара;Самара;5bf80a79-4667-41d2-af28-8160681c54ef;Подбор продуктовых документов на уничтожение по актам по КБП: 02 (АЛЦ);PD 004 000 01 00;Автоматические;СЛиУД;712,2302158;-;820;8:15:00;115,13;0,0;12.03.2026;5bf80a79-4667-41d2-af28-8160681c54ef
