;ОСЦ;Площадка;ФИО;Операции;Индекс;Вид_операций;Сектор_произ;Норматив, шт;ШК;Кол-во операций;Время по ШР;Выработка, %;Доля ручных операций в выработке, %;Дата
4028;ОСЦ Новосибирск;Новосибирск;94e90cba-c793-4c19-8c68-5d0918278591;Проект_Перерегистрация в АС ЦАРС документов исторического фонда ДВА;CP 0148 000 00 01;Автоматические;Проекты;355,991322;-;13;-;3,651774411;0;2026-03-12 00:00:00
4029;ОСЦ Новосибирск;Новосибирск;94e90cba-c793-4c19-8c68-5d0918278591;Проект_Регистрация в АС ЦАРС документов исторического фонда ДВА;RG 0011 001 00 01;Автоматические;Проекты;511,1788093;-;13;-;2,543141414;0;2026-03-12 00:00:00
4030;ОСЦ Новосибирск;Новосибирск;94e90cba-c793-4c19-8c68-5d0918278591;Регистрация АК;BX 0077 000 00 01;Автоматические;СКД;29700;-;2;-;0,006734007;0;2026-03-12 00:00:00
4031;ОСЦ Новосибирск;Новосибирск;65565267-e6b5-4519-8d55-f9c28771ef9f;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;1294;08:15:00;139,4208754;0;2026-03-12 00:00:00
4032;ОСЦ Новосибирск;Новосибирск;65565267-e6b5-4519-8d55-f9c28771ef9f;АК перемаркирован;CP 0021 000 00 01;Автоматические;СЛиУД;1095,577115;-;58;-;5,294013468;0;2026-03-12 00:00:00
4033;ОСЦ Новосибирск;Новосибирск;65565267-e6b5-4519-8d55-f9c28771ef9f;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;1341;-;194,1515152;0;2026-03-12 00:00:00
4034;ОСЦ Новосибирск;Новосибирск;4c79fce9-6f62-4e1d-b932-1a029b23a8e2;"П1308_Сопровождение наемного персонала/перемещение коробов/паллет // Обеспечение пропускного режима в минутах (""Передача и хранение архивных документов"")";SL 115 000 00 00;Ручные;СЛиУД;495;-;520;08:15:00;105,0505051;100;2026-03-12 00:00:00
4035;ОСЦ Новосибирск;Новосибирск;3f56b7c4-1432-46a4-a320-6995548fb0a8;Доукомплектование документа ЗД в архивный/файловый короб;CP 0030 000 00 03;Автоматические;СЛиУД;3954,200506;-;390;08:15:00;9,862929293;0;2026-03-12 00:00:00
4036;ОСЦ Новосибирск;Новосибирск;3f56b7c4-1432-46a4-a320-6995548fb0a8;Перемаркировка ЕХ ист.фонда ДВА;CP 0047 000 00 02;Автоматические;СКД;409,8191001;-;394;-;96,1399798;0;2026-03-12 00:00:00
4037;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Доукомплектование документа ЗД в архивный/файловый короб;CP 0030 000 00 03;Автоматические;СЛиУД;3954,200506;-;1;-;0,025289562;0;2026-03-12 00:00:00
4038;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Закрытие внутренней заявки;SZ 185 000 00 00;Ручные;СИД;365,605958;-;20;-;5,47037037;100;2026-03-12 00:00:00
4039;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Операции по выдаче оригиналов документов (ШК)заказчику-ЦАРС;IZ 004 000 00 00;Автоматические;СИД;210,1910828;-;16;-;7,612121212;0;2026-03-12 00:00:00
4040;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (Мезонин);PD 001 000 02 00;Автоматические;СЛиУД;181,9005855;-;18;-;9,895515152;0;2026-03-12 00:00:00
4041;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Подбор по запросам продуктовых однолистных документов по ШК GUID (Мезонин);PD 002 000 02 00;Автоматические;СЛиУД;137,3016754;-;2;-;1,456646465;0;2026-03-12 00:00:00
4042;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Поиск данных по Клиенту в различных АС(ЕКС,ЕКП,АБЭД,ББМО,Клиенты и счеты и др.),за исключением АС ЦАРС;SZ 070 000 00 01;Ручные;СИД;198;-;45;-;22,72727273;100;2026-03-12 00:00:00
4043;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Поиск документа(все виды документов)в АК по заявке в АС ЦАРC,в том числе сшивы ДД;SZ 060 000 00 01;Ручные;СИД;123,8361693;-;40;08:15:00;32,30074074;100;2026-03-12 00:00:00
4044;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Прием и анализ глобальной заявки;ZZ 002 000 00 00;Автоматические;СИД;318,7926667;-;3;-;0,941050505;0;2026-03-12 00:00:00
4045;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Прием и исполнение внутренней заявки;SZ 183 000 00 00;Ручные;СИД;43,54659926;-;20;-;45,92781145;100;2026-03-12 00:00:00
4046;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Принято в СОЗ из СЛ LZ ЦАРС по запросам(с сортировкой);RR 0099 000 00 01;Автоматические;СИД;2237,625254;-;1;-;0,044690236;0;2026-03-12 00:00:00
4047;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО общим томом);SS 0097 000 00 01;Автоматические;СИД;472,6815527;-;1;-;0,211558923;0;2026-03-12 00:00:00
4048;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО скелетон);SS 0098 000 00 01;Автоматические;СИД;240,0329742;-;2;-;0,833218855;0;2026-03-12 00:00:00
4049;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Сканирование общим томом;SC 000 000 00 01;Автоматические;СИД;5168,813087;-;14;-;0,270855219;0;2026-03-12 00:00:00
4050;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Сканирование скелетон;SC 000 000 00 02;Автоматические;СИД;3322,891027;-;22;-;0,662074074;0;2026-03-12 00:00:00
4051;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Создание внутренней заявки для исполнения;ZZ 003 000 00 01;Автоматические;СИД;425,5014327;-;3;-;0,705050505;0;2026-03-12 00:00:00
4052;ОСЦ Новосибирск;Новосибирск;4bd30389-bcef-4c2b-a41f-962eb4b8b7b5;Создание заявок в АС ЦАРС;PS 000 000 00 03;Автоматические;СИД;965,3513619;-;2;-;0,207178451;0;2026-03-12 00:00:00
4053;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;169 Выполнена перерегистрация продуктового документа;PR 169 000 00 00;Автоматические;СКД;761,460363;-;17;-;2,232552189;0;2026-03-12 00:00:00
4054;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;1;-;0,107744108;0;2026-03-12 00:00:00
4055;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;2;-;0,28956229;0;2026-03-12 00:00:00
4056;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;ДВА_Сортировка дел по срокам хранения и окончанию делопроизводства;SR 274 000 00 00;Ручные;СКД;20,60702609;-;4;-;19,41085522;100;2026-03-12 00:00:00
4057;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Доукомплектование документа ЗД в архивный/файловый короб;CP 0030 000 00 03;Автоматические;СЛиУД;3954,200506;-;23;-;0,581659933;0;2026-03-12 00:00:00
4058;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Опись некорректна оформлена,поскольку все вложенные документы относятся к другому договору;SR 0101 000 00 01;Автоматические;СКД;3216,722625;-;41;-;1,274589226;0;2026-03-12 00:00:00
4059;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Отмена регистрации Документа/Описи/Сшива;SR 0088 000 00 01;Автоматические;СКД;3636,586262;-;1;-;0,027498316;0;2026-03-12 00:00:00
4060;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Перемаркировка ЕХ ист.фонда ДВА;CP 0047 000 00 02;Автоматические;СКД;409,8191001;-;23;-;5,612232323;0;2026-03-12 00:00:00
4061;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Поиск дополнительных реквизитов для регистрации в АС ЦАРС при некорректной передачи документов по БП;SR 321 000 00 00;Ручные;СКД;376,1064749;-;66;08:15:00;17,54822222;100;2026-03-12 00:00:00
4062;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Прикрепление файлов в ЕСМ(маска электро);SS 0142 000 00 01;Автоматические;СКД;412,5;-;12;-;2,909090909;0;2026-03-12 00:00:00
4063;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Размещение ЭГО документов/досье в ЕСМ_входящий поток_ОБЩИЙ файл;RS 000 000 00 01;Ручные;СКД;3712,5;-;160;-;4,30976431;100;2026-03-12 00:00:00
4064;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация АК;BX 0077 000 00 01;Автоматические;СКД;29700;-;18;-;0,060606061;0;2026-03-12 00:00:00
4065;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация БП 239 (VSP/Однолистный документ);RG 0001 239 01 02;Автоматические;СКД;2057,784244;ВСП;8;-;0,388767677;0;2026-03-12 00:00:00
4066;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация БП 239 (VSP/Опись);RG 0001 239 02 02;Автоматические;СКД;1217,213115;ВСП;1;-;0,082154882;0;2026-03-12 00:00:00
4067;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация клиентских документов (REG/Опись);RG 0002 000 02 01;Автоматические;СКД;740,2607113;Рег.;1;-;0,135087542;0;2026-03-12 00:00:00
4068;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация клиентских документов (VSP/Опись);RG 0002 000 02 02;Автоматические;СКД;5609,065156;ВСП;363;-;6,471666667;0;2026-03-12 00:00:00
4069;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация по БП 01 (VSP/Опись);RG 0001 001 02 02;Автоматические;СКД;2503,160556;ВСП;3;-;0,119848485;0;2026-03-12 00:00:00
4070;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация по БП 02 (REG);RG 0001 002 00 01;Автоматические;СКД;1473,945409;Рег.;1;-;0,067845118;0;2026-03-12 00:00:00
4071;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация по БП 07 (REG);RG 0001 007 00 01;Автоматические;СКД;1033,043478;Рег.;2;-;0,193602694;0;2026-03-12 00:00:00
4072;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация по БП 07 (VSP);RG 0001 007 00 02;Автоматические;СКД;1856,25;ВСП;34;-;1,831649832;0;2026-03-12 00:00:00
4073;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация по БП 13 (REG);RG 0001 013 00 01;Автоматические;СКД;1612,728063;Рег.;1;-;0,062006734;0;2026-03-12 00:00:00
4074;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация по БП 13 (VSP/Опись);RG 0001 013 02 02;Автоматические;СКД;2643,760014;ВСП;8;-;0,302599327;0;2026-03-12 00:00:00
4075;ОСЦ Новосибирск;Новосибирск;7309ede0-4553-4aab-8a8c-669a8b2208b0;Регистрация по БП 47 (VSP);RG 0001 047 00 02;Автоматические;СКД;921,4159402;ВСП;2;-;0,217057239;0;2026-03-12 00:00:00
