ÎÑÖ;Ïëîùàäêà;ÔÈÎ;Îïåðàöèè;Èíäåêñ;Âèä_îïåðàöèé;Ñåêòîð_ïðîèç;Íîðìàòèâ, øò;ØÊ;Êîë-âî îïåðàöèé;Âðåìÿ ïî ØÐ;Âûðàáîòêà, %;Äîëÿ ðó÷íûõ îïåðàöèé â âûðàáîòêå, %;Äàòà;
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 01 (VSP/Îïèñü);RG 0001 001 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2503,160556;ÂÑÏ;5;-;0,20;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 02 (VSP/Îïèñü);RG 0001 002 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2019,995919;ÂÑÏ;1;-;0,05;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 03 (VRUK);RG 0001 003 00 03;Àâòîìàòè÷åñêèå;ÑÊÄ;362,195122;ÂÐÓÊ;1;-;0,28;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 07 (REG);RG 0001 007 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1033,043478;Ðåã.;1;-;0,10;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 07 (VSP);RG 0001 007 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1856,25;ÂÑÏ;96;-;5,17;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 10 (REG);RG 0001 010 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1786,681104;Ðåã.;1;-;0,06;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 10 (VSP/Îïèñü);RG 0001 010 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2595,926929;ÂÑÏ;1;-;0,04;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 13 (REG);RG 0001 013 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1612,728063;Ðåã.;1;-;0,06;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 13 (VSP/Îïèñü);RG 0001 013 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2643,760014;ÂÑÏ;11;-;0,42;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 39 (VSP/Îïèñü);RG 0001 039 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1696,173615;ÂÑÏ;3;-;0,18;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 211 (REG);RG 0001 211 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1188;Ðåã.;1;-;0,08;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 211 (VSP);RG 0001 211 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1657,551066;ÂÑÏ;32;-;1,93;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 234 (VSP);RG 0001 234 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1429,052591;ÂÑÏ;2;-;0,14;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 265 (VRUK);RG 0001 265 00 03;Àâòîìàòè÷åñêèå;ÑÊÄ;340,8582282;ÂÐÓÊ;3;-;0,88;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 268 (VSP);RG 0001 268 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;4977,375566;ÂÑÏ;136;-;2,73;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 273 (REG);RG 0001 273 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1409,78782;Ðåã.;1;-;0,07;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 273 (VSP/Îïèñü);RG 0001 273 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2869,565217;ÂÑÏ;5;-;0,17;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 292 (VSP);RG 0001 292 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;3606,557377;ÂÑÏ;31;-;0,86;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 318 (VSP/Îïèñü);RG 0001 318 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2441,831785;ÂÑÏ;89;-;3,64;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 319 (VSP/Îäíîëèñòíûé äîêóìåíò);RG 0001 319 01 02;Àâòîìàòè÷åñêèå;ÑÊÄ;4582,626138;ÂÑÏ;5;-;0,11;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 323 (REG/Îäíîëèñòíûé äîêóìåíò);RG 0001 323 01 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1789,156627;-;1;-;0,06;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ ïî ÁÏ 323 (VSP/Îäíîëèñòíûé äîêóìåíò);RG 0001 323 01 02;Àâòîìàòè÷åñêèå;ÑÊÄ;3372,700432;ÂÑÏ;53;-;1,57;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;abb36dc7-f99a-436f-8086-ccd0c8502666;Ðåãèñòðàöèÿ FB;BX 0085 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;29700;-;19;-;0,06;0,0;12.03.2026;abb36dc7-f99a-436f-8086-ccd0c8502666
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;ÀÊ èçúÿò ñ õðàíåíèÿ;BX 0013 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;928,125;-;1;-;0,11;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;ÀÊ ðàçìåùåí íà õðàíåíèå;BX 0010 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;690,6976744;-;1;-;0,14;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Äîáàâëåíèå ØÊ âî âíóòðåííþþ çàÿâêó;SZ 184 000 00 00;Ðó÷íûå;ÑÈÄ;735,51263;-;20;-;2,72;100,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Äîêóìåíò/Îïèñü/Ñøèâ ïðèñóòñòâîâàë âíóòðè êîðîáà ïðè ïðîâåäåíèè êîíòðîëÿ ïîëíîòû êîðîáà;BF 0038 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;12029,1616;-;1;-;0,01;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Çàêðûòèå âíóòðåííåé çàÿâêè;SZ 185 000 00 00;Ðó÷íûå;ÑÈÄ;365,605958;-;20;-;5,47;100,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Îïåðàöèè ïî âûäà÷å îðèãèíàëîâ äîêóìåíòîâ (ØÊ)çàêàç÷èêó-ÀÑ ÖÀÐÑ(ïðè èçúÿòèè îðèãèíàëîâ äîêóìåíòîâ,ïðè îôîðìëåíèè ðó÷íîãî àêòà ïðèåìà/ïåðåäà÷è),ïðîñòàâëåíèå îòìåòêè â æóðíàëå âûäà÷è îðèãèíàëîâ äîêóìåíòîâ;SZ 205 000 00 00;Ðó÷íûå;ÑÈÄ;297;-;16;-;5,39;100,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Îïåðàöèè ïî âûäà÷å îðèãèíàëîâ äîêóìåíòîâ (ØÊ)çàêàç÷èêó-ÖÀÐÑ;IZ 004 000 00 00;Àâòîìàòè÷åñêèå;ÑÈÄ;210,1910828;-;16;-;7,61;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ïîäáîð ïî çàïðîñàì ïðîäóêòîâûõ äîêóìåíòîâ/ñøèâîâ êðîìå îäíîëèñòíûõ äîêóìåíòîâ ïî ØÊ GUID (Ìåçîíèí);PD 001 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;181,9005855;-;17;-;9,35;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ïîèñê äîêóìåíòà(âñå âèäû äîêóìåíòîâ)â ÀÊ ïî çàÿâêå â ÀÑ ÖÀÐC,â òîì ÷èñëå ñøèâû ÄÄ;SZ 060 000 00 01;Ðó÷íûå;ÑÈÄ;123,8361693;-;40;8:15:00;32,30;100,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ïðèåì è àíàëèç ãëîáàëüíîé çàÿâêè;ZZ 002 000 00 00;Àâòîìàòè÷åñêèå;ÑÈÄ;318,7926667;-;5;-;1,57;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ïðèåì è èñïîëíåíèå âíóòðåííåé çàÿâêè;SZ 183 000 00 00;Ðó÷íûå;ÑÈÄ;43,54659926;-;20;-;45,93;100,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ïðèíÿòî â ÑÎÇ èç ÑË LZ ÖÀÐÑ ïî çàïðîñàì(ñ ñîðòèðîâêîé);RR 0099 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;2237,625254;-;6;-;0,27;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ðàçìåùåíèå ÝÃÎ äîêóìåíòîâ/äîñüå â ÅÑÌ ïî çàïðîñó(Ïðèêðåïëåíèå ÝÃÎ îáùèì òîìîì);SS 0097 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;472,6815527;-;1;-;0,21;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ðàçìåùåíèå ÝÃÎ äîêóìåíòîâ/äîñüå â ÅÑÌ ïî çàïðîñó(Ïðèêðåïëåíèå ÝÃÎ ñêåëåòîí);SS 0098 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;240,0329742;-;9;-;3,75;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ðåãèñòðàöèÿ ÀÊ;BX 0077 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;29700;-;1;-;0,00;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ðåãèñòðàöèÿ ïî ÁÏ 01 (REG);RG 0001 001 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1637,897755;Ðåã.;1;-;0,06;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ñêàíèðîâàíèå îáùèì òîìîì;SC 000 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;5168,813087;-;1;-;0,02;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ñêàíèðîâàíèå ñêåëåòîí;SC 000 000 00 02;Àâòîìàòè÷åñêèå;ÑÈÄ;3322,891027;-;83;-;2,50;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502;Ñîçäàíèå âíóòðåííåé çàÿâêè äëÿ èñïîëíåíèÿ;ZZ 003 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;425,5014327;-;5;-;1,18;0,0;12.03.2026;ad2f9ab5-2ceb-4866-835c-3b2ff3e7c502
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;169 Âûïîëíåíà ïåðåðåãèñòðàöèÿ ïðîäóêòîâîãî äîêóìåíòà;PR 169 000 00 00;Àâòîìàòè÷åñêèå;ÑÊÄ;761,460363;-;37;-;4,86;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;ÄÂÀ_Ñîðòèðîâêà äåë ïî ñðîêàì õðàíåíèÿ è îêîí÷àíèþ äåëîïðîèçâîäñòâà;SR 274 000 00 00;Ðó÷íûå;ÑÊÄ;20,60702609;-;5;-;24,26;100,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Äîóêîìïëåêòîâàíèå äîêóìåíòà ÇÄ â àðõèâíûé/ôàéëîâûé êîðîá;CP 0030 000 00 03;Àâòîìàòè÷åñêèå;ÑËèÓÄ;3954,200506;-;43;-;1,09;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Îïèñü íåêîððåêòíà îôîðìëåíà,ïîñêîëüêó âñå âëîæåííûå äîêóìåíòû îòíîñÿòñÿ ê äðóãîìó äîãîâîðó;SR 0101 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;3216,722625;-;57;-;1,77;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Îòìåíà ðåãèñòðàöèè Äîêóìåíòà/Îïèñè/Ñøèâà;SR 0088 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;3636,586262;-;1;-;0,03;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ïåðåìàðêèðîâêà ÅÕ èñò.ôîíäà ÄÂÀ;CP 0047 000 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;409,8191001;-;44;-;10,74;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ïîèñê äîïîëíèòåëüíûõ ðåêâèçèòîâ äëÿ ðåãèñòðàöèè â ÀÑ ÖÀÐÑ ïðè íåêîððåêòíîé ïåðåäà÷è äîêóìåíòîâ ïî ÁÏ;SR 321 000 00 00;Ðó÷íûå;ÑÊÄ;376,1064749;-;41;8:15:00;10,90;100,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ïðîåêò_Ïåðåðåãèñòðàöèÿ â ÀÑ ÖÀÐÑ äîêóìåíòîâ èñòîðè÷åñêîãî ôîíäà ÄÂÀ;CP 0148 000 00 01;Àâòîìàòè÷åñêèå;Ïðîåêòû;355,991322;-;2;-;0,56;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ÀÊ;BX 0077 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;29700;-;24;-;0,08;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ÁÏ 239 (VSP/Îäíîëèñòíûé äîêóìåíò);RG 0001 239 01 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2057,784244;ÂÑÏ;2;-;0,10;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ÁÏ 239 (VSP/Îïèñü);RG 0001 239 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1217,213115;ÂÑÏ;4;-;0,33;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ êëèåíòñêèõ äîêóìåíòîâ (VSP/Îïèñü);RG 0002 000 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;5609,065156;ÂÑÏ;250;-;4,46;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 02 (VSP/Îïèñü);RG 0001 002 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2019,995919;ÂÑÏ;1;-;0,05;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 03 (VSP/Îïèñü);RG 0001 003 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2919,205819;ÂÑÏ;1;-;0,03;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 07 (REG);RG 0001 007 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1033,043478;Ðåã.;1;-;0,10;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 07 (VSP);RG 0001 007 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1856,25;ÂÑÏ;247;-;13,31;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 10 (VSP/Îïèñü);RG 0001 010 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2595,926929;ÂÑÏ;1;-;0,04;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 13 (VSP/Îïèñü);RG 0001 013 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2643,760014;ÂÑÏ;14;-;0,53;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 39 (REG);RG 0001 039 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1575,596817;Ðåã.;1;-;0,06;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 39 (VSP/Îïèñü);RG 0001 039 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1696,173615;ÂÑÏ;11;-;0,65;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 211 (VSP);RG 0001 211 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1657,551066;ÂÑÏ;197;-;11,89;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 234 (VSP);RG 0001 234 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;1429,052591;ÂÑÏ;23;-;1,61;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 265 (VSP/Îïèñü);RG 0001 265 02 02;Àâòîìàòè÷åñêèå;ÑÊÄ;2503,160556;ÂÑÏ;1;-;0,04;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 268 (VSP);RG 0001 268 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;4977,375566;ÂÑÏ;51;-;1,02;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
ÎÑÖ Íîâîñèáèðñê;Íîâîñèáèðñê;776ae505-47aa-4489-8027-a84e8e1e3c46;Ðåãèñòðàöèÿ ïî ÁÏ 292 (VSP);RG 0001 292 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;3606,557377;ÂÑÏ;101;-;2,80;0,0;12.03.2026;776ae505-47aa-4489-8027-a84e8e1e3c46
